round,Cluster,X1,X2
,4,5.5643281319604645,3.3815772276958187
,4,4.913484039207352,3.4851071128777247
,4,5.422290773467097,4.022733562306017
,4,5.27984048298832,3.2071209175323454
,4,5.273712722614751,2.66337582581588
,4,6.032024132118531,2.8871647873054958
,4,4.821119943086087,4.2198936062961145
,4,6.221164577629882,3.582477324696918
,4,5.734535771831676,4.237742304359854
,4,4.836274730697216,4.586970659558588
,4,4.9354715868206736,3.940791922377052
,4,5.517981051869626,3.0526042696915177
,4,5.469477014196236,3.584120196774565
,4,5.746517845267213,3.557109441889565
,4,5.195758359291878,3.351821623205155
,4,5.084326507369017,3.1802398106130703
,4,5.125520037331219,3.4414086820856378
,4,4.240177644071386,4.0894553216975655
,4,4.735151372928575,3.674363981264084
,4,5.2466510730224565,2.853701510043926
,4,6.027428663060105,3.5500590566824917
,4,5.222510835387968,3.7042794234451013
,4,5.430643962030984,3.197541665969244
,4,4.9490859942773255,4.601889441140027
,4,4.585505900966681,4.186456964847975
,4,5.593773282462796,3.541466292185318
,4,6.047803106378901,3.1956399476858564
,4,5.343529835219498,3.9663476292053303
,4,4.752372597369475,3.4025458553060237
,4,5.665059134487901,3.355792110670776
,4,6.018504361397573,3.2106747266366784
,4,6.093333657479894,3.4805726959165972
,4,4.122455130263026,2.5691587105451017
,4,5.806374749307539,3.5831442500050747
,4,5.8076499485677635,3.6650218852379632
,4,5.6640710052161,3.1128668858701145
,4,5.355629458757082,2.836836482186352
,4,5.583830037278704,3.868939119081834
,4,6.00829870111728,3.6276298162856753
,4,6.3107369740097345,3.859410139171758
,4,4.931951562956141,3.6035354116345855
,4,4.9894450498661715,4.56097989545129
,4,4.640390548151865,3.947928723399355
,4,6.25613375534679,3.9780370577713597
,4,5.943627907889984,4.27356286827776
,4,5.68619734979595,2.9187073383817497
,4,5.7893514030369895,3.3406358963708795
,4,6.26735919877273,3.9275517731223166
,4,5.460858108442858,4.297099254938225
,4,5.455663010036633,3.126225723872808
,4,6.008499123087937,3.9512526695864736
,4,5.583782793160605,2.9989174949487216
,4,5.746500953841248,3.4436829225753995
,4,6.017292080630954,3.984619143193067
,4,5.846060947372672,3.633069465891273
,4,5.663865706182761,3.945539341737834
,4,5.831005536453253,2.7553604198804735
,4,5.751968510641405,3.378591461149796
,4,6.157478274968081,3.387536248832337
,4,5.647231063427559,2.753683691426198
,4,5.337050557571141,3.277823258152207
,4,5.581928266558462,3.100617101406015
,4,5.065236172415817,4.3585459791661245
,4,6.1592007459858955,3.84289716241084
,4,5.536496604537209,4.164393137653028
,4,6.063934209098315,4.138604410030268
,4,5.8086797582762335,3.0604684758575194
,4,4.827797888132666,4.820902820645358
,4,5.355175282047382,3.036737476916741
,4,5.38147513230685,4.131519689694302
,4,6.365169949913792,4.0266936169690055
,4,4.582069303287661,4.445773137668066
,4,6.187750401233552,3.804458355198957
,4,5.897886059553158,3.2794339952961864
,4,6.242273184215768,3.6863161351568543
,4,5.689824476524459,3.3451059352912242
,4,5.0537635921134,2.6767742446029006
,4,5.41108114780415,3.1696252059783556
,4,5.972653360517526,4.188468750151949
,4,6.076325360189661,3.2661493914343387
,4,5.169139387539821,3.483373514236529
,4,5.22091431309074,2.6106738052976457
,4,5.2266536915663275,3.6849440173215746
,4,5.9563118514191675,2.8736719627474923
,4,6.0460977918841206,2.917883868531168
,4,5.199979084526819,3.428542717271994
,4,5.752801585196577,3.6378215266208036
,4,5.978828206942093,3.8442062564946955
,4,5.382475774361152,3.6341100449783514
,4,6.254871075504844,3.8930503043141735
,4,5.048170067461759,4.038489079433604
,4,5.739293108890051,3.6026154037943883
,4,5.182780599479339,3.959072867000951
,4,4.364806087011449,3.586011895588459
,4,6.187542009515921,3.643429056036966
,4,4.829840277025395,3.123601431784929
,4,5.124608105614234,3.5636586668994066
,4,5.274740112220963,3.2990840039133547
,4,5.880516579745571,3.1006156697764276
,4,5.71122869326775,2.763516530944782
,4,4.803937685485636,3.4391134440331004
,4,5.944421309605901,2.748071548029885
,4,5.775372973422899,3.064259994298815
,4,5.7707380937111035,3.147217432576907
,4,6.249150149690322,4.136817289722006
,4,5.110138798668942,3.52799632101022
,4,5.807792975901571,3.1754680990461095
,4,5.101563332260953,3.6817454135521817
,4,4.450591209038274,3.088795174050692
,4,6.054679065139132,3.6900731634045183
,4,4.949456269978133,3.027916948124592
,4,5.967989699156179,3.4578047814873294
,4,5.882884613033448,3.2101971693190756
,4,4.293620636423199,3.155301418019013
,4,6.157382523962345,3.6816249806096124
,4,5.649725089124736,3.622334411288764
,4,5.1300613633973935,3.1244010732726304
,4,4.810419272039026,4.51947797143299
,4,5.502391730618706,4.298849013584682
,4,5.725413727437925,4.221018929882979
,4,6.180860357937671,3.5149075144508344
,4,5.823847025519323,2.7386034360939
,4,6.1959719826573325,3.3849654213860476
,4,5.719947747943332,3.036943084075595
,4,5.818020756326747,3.650692836582355
,4,4.925080705310088,2.8487261793043537
,4,5.961718961607162,3.785319230995258
,4,5.729206292183507,3.2982300277336045
,4,4.771128227161018,4.2699960943291755
,4,5.1549831432605355,3.09557562486066
,4,4.595505344338324,2.5821154336259333
,4,5.15266999325819,3.6420940306223266
,4,4.887937848860093,3.748268607117325
,4,5.494519291235153,2.6854274055118452
,4,4.26204775250353,4.924514962753484
,5,8.509154724168322,5.687216854224852
,5,8.905132157069291,4.34539008507075
,5,8.20080565339093,4.444317913429025
,5,7.66849839719488,4.855203402683502
,5,6.792074187740025,5.023000318862471
,5,7.975155483865783,4.010447093423301
,5,6.615302978798375,4.858965249458557
,5,8.226749503285365,3.8405847104492388
,5,8.468591477005136,3.607201845098661
,5,8.798825020852048,4.376451419349957
,5,8.817804414434661,4.571370415123704
,5,7.800463214127669,4.686944335213589
,5,6.661976494067706,5.031700929966551
,5,6.9490696305888955,5.276954049433426
,5,7.2187787114329245,5.170259541895736
,5,9.040547623924159,3.9899760128955952
,5,9.317204827919763,3.93597324812559
,5,9.658460673651083,4.154807349372369
,5,6.756352575782507,4.848477621966334
,5,7.833071228999381,4.425865219199758
,5,8.946152389718371,3.329564964905423
,5,8.609752947523234,4.868977135802453
,5,8.27339770669871,3.7352375399369366
,5,7.560753026915877,4.379801626028781
,5,8.930354809867168,4.247885889879267
,5,8.581043832499128,4.627117231038581
,5,7.774602251756408,3.8832023661164596
,5,8.767033537490589,4.2506142424875355
,5,9.251102673364981,3.2728183145026564
,5,8.45481342751614,3.519971089578752
,5,6.7816483484491386,5.143578622709214
,5,7.657842350652557,4.316323629155837
,5,7.387978173272179,4.496406004304794
,5,9.212145725941976,4.758350462035627
,5,8.840588543647227,3.3997957583311345
,5,8.275266502380473,3.5710874760535
,5,8.58210034947595,3.842812490067797
,5,7.508579376615532,4.068858543742455
,5,8.314249938742845,4.280212088692849
,5,8.41071594629291,4.15633116958476
,5,9.581141166958378,3.9834784731572963
,5,8.642208290662383,3.721372691383739
,5,8.553348826362999,3.299812382351239
,5,8.017749833269264,4.445574364774497
,5,8.820427115401921,3.1489118898054187
,5,7.8483680699196645,3.7644010679793833
,5,7.511878919522345,4.416004749776889
,5,10.464494165232772,3.2624589471160284
,5,7.746382333930182,3.704798434508154
,5,7.381160133106688,5.962777064330934
,5,7.634768720274554,3.916507955827173
,5,8.536802974033456,4.362605490929701
,5,7.8949623462854515,5.1155724511500775
,5,8.175590847574648,4.157443426077522
,5,7.74012936181193,3.78767074249755
,5,9.012656083194944,3.136011659600663
,5,8.135780151883063,3.268843626234685
,5,9.311057764455157,3.612455778352439
,5,8.320314467324437,3.633950297421863
,5,8.2195188087541,4.271835759555415
,5,9.590923207900353,4.420004264202157
,5,8.396285350241769,4.000623126930532
,5,7.528331332703925,5.45214577628117
,5,7.562437027659005,4.022610820443844
,5,8.405888501919222,5.103691346437858
,5,9.03626677042373,3.5780390230104766
,5,8.873442107181523,3.354115587839341
,5,7.627293544115995,5.771433817859089
,5,7.883005365409643,3.7187146766737924
,5,7.7845528842705365,3.835835541918267
,5,8.610243304469531,3.092485095175019
,5,8.348527635624208,3.5232953157400058
,5,8.267946847855354,4.795216147967563
,5,7.357604802894224,4.252506483289702
,5,8.068060466273595,3.319390932342376
,5,8.208319079370847,4.658070957548446
,5,8.250217360218894,4.369798081147272
,5,8.088005472170973,5.258076493188396
,5,6.964191190989966,5.5856828061494515
,5,8.019986032268239,4.166002811275354
,5,8.177038271436208,3.1352002052442476
,5,8.575269079612658,3.633057248713823
,5,9.123661604703315,4.344549768395912
,5,8.57931511427641,3.34771145538255
,5,9.413543251740828,3.5030357592587382
,5,7.987484679335706,3.680158891873595
,5,7.969603945480342,3.7690865857166713
,5,7.0586900304790134,4.985519955299948
,5,8.152283636644285,5.086192838661326
,5,7.634040660492547,4.258273550952922
,5,7.4150308984882045,4.440924942873799
,5,9.194162929310425,3.087715708801416
,5,8.276352190192885,3.1776158735705735
,5,7.990649335459236,4.1373189518325555
,5,8.355624737122366,3.678815724298838
,5,7.976785320277718,3.5429085663292104
,5,7.638873563940262,4.966445552892585
,5,8.388499121508843,3.741771479132754
,5,9.091419593583424,3.3048038093572787
,5,7.613996924439922,3.863269143462658
,5,8.33738186031655,3.817216012924849
,5,8.226455358809503,3.7346390833050025
,5,8.12766239869368,3.8448860417758315
,5,8.403289468391598,3.1361636962407364
,5,7.161330188270777,4.706820762395737
,5,8.03956046563942,3.3966051239280244
,5,8.03135728732838,4.015090752271059
,5,8.196527314073903,3.388869868706213
,5,8.4768439640843,3.548570143496612
,5,8.26744091909125,3.4083154150549086
,5,8.02994686906987,3.1764441610297642
,5,8.182746333483268,4.1376668756665165
,5,8.150049022928812,4.24200336300548
,5,7.249569456982032,4.7105447902828494
,5,8.711759228294616,5.267309573582864
,5,8.985069877406515,4.482062094848729
,5,8.900574786632479,3.1541412568497815
,5,8.236646994046046,3.248385264802693
,5,7.570914873087963,5.248718581605692
,5,8.551638646934869,3.7603103050002975
,5,8.815056675179141,4.209169270361168
,5,7.921971455053418,5.785326433044969
,5,8.610924787025095,3.2905497265211525
,5,8.09437044688718,3.74133928848564
,5,7.642751809863395,4.335694763434979
,5,8.268822038921417,5.022702503097688
,5,8.083159295015609,3.571979820832969
,5,7.845628514121666,5.600062509219778
,5,7.8832095268461595,3.918257117456475
,5,7.370039896047573,4.618949534409124
,5,7.980581463888001,3.387931763344156
,5,8.368248657926692,3.062982129535201
,5,7.937781839591715,3.4409408736428526
,5,7.3725314774857065,4.770961684575495
,5,8.351082228175196,3.293066317654468
,5,7.106004044521204,4.722322347113957
,5,8.055258211581041,3.588006714370331
,5,8.658445136629481,3.6036721277949155
,5,9.426734394513236,3.6005366740381257
,5,8.42253473603202,3.614353510300951
,5,8.293444318516949,4.167332521491836
,5,7.853619310915557,3.9610416329061207
,5,8.365968797640045,3.633992691535897
,5,6.778786159761282,5.260132725905533
,5,8.822027294429297,3.788441906339065
,5,7.891649264344555,3.59083196702214
,5,6.997012202195826,4.829913435730227
,5,8.559090127787055,4.3249224873646765
,5,7.9135642393940016,4.4390498883842096
,5,7.1889681328983635,5.060739784390542
,5,8.24103307143562,3.6160333561820712
,5,8.125389678544213,4.05375834235035
,5,7.96889861758572,4.868213818706632
,5,9.455197694731806,3.9055857134912744
,5,8.375170844738252,3.8217248733318447
,5,7.474633451591201,4.1349782217886215
,5,8.086856522317357,4.013415974187263
,5,8.207332122065425,3.660283682314663
,5,8.955883049726932,3.32844704625206
,5,7.83002779768899,4.061528272889906
,5,8.995856594740198,3.4032737866501206
,5,8.164668160545503,3.4168898565216854
,5,8.286647349202804,4.025811620217462
,5,8.333028895333968,3.3916801222570983
,5,8.270295776055795,4.690407299474974
,5,8.302320620327539,4.869733834918859
,5,9.837378844600638,3.485715393145978
,5,8.282927597979775,3.2655817607387947
,5,8.062186285476589,3.8391115258807456
,5,7.9758492152668286,3.9249279744456325
,5,8.127557160286429,3.3633488866949985
,5,7.594713622271391,4.171834843384223
,5,8.622234191406044,3.3336501440251567
,5,8.40520395389404,4.479667548385556
,5,7.6020800728675475,5.013388416006194
,5,7.891400533081782,4.216864012922139
,5,8.358668231178426,3.8677423721436863
,5,7.8643977004395245,4.054023866944996
,5,7.738253746982195,3.6020079441013384
,5,7.71843105706028,4.354384632688863
,5,8.297811149556477,4.615602272600002
,5,9.008427149964891,3.2146919638669575
,5,7.760098355985722,3.710513896453369
,5,10.024699434726124,5.100191230844364
,5,8.214891157804779,4.687981378495895
,5,9.324835319960052,3.7033307589118767
,5,9.158149392378748,3.346111222297199
,5,8.009296531529248,3.7367224807037203
,5,8.369152773358634,3.631581769974824
,5,7.473081501542558,4.548048191295513
,5,9.501544970234121,3.6102672297171665
,5,8.154152830357251,3.159479466154982
,5,8.926695003493046,4.024006623732384
,5,7.953616596252493,3.3719596466890374
,5,8.411054215800224,4.081285016432451
,5,8.305484120102541,4.541700091933333
,5,7.698287453624601,3.6512248110922805
,5,8.21312315871534,4.0138026492686585
,5,8.083539865586689,4.346158454882483
,5,7.953383275909985,4.660558998295087
,5,8.440411836675986,3.8787901687296964
,5,7.640647894998619,3.901845832374574
,5,8.004689925240008,3.1703684369364433
,5,8.657722330077824,3.669186044913036
,5,8.218770376291028,3.0714119820866315
,5,9.188819633886954,4.5770235479290085
,5,9.227920415275893,3.570448482834663
,5,8.190008971871812,3.62770619224007
,5,7.225768765115305,4.629797333012735
,5,7.774515964203803,4.155750495127314
,5,9.372738107319158,3.1425593425526364
,5,8.272710858425116,3.806081107804106
,5,7.8037536056689225,4.324501306725658
,5,8.632291231919053,4.3550652959883305
,5,8.157962261789553,3.8319405474519392
,5,8.654291778933255,3.307212456804539
,5,7.063456708543004,5.16542494827067
,5,7.319799506681103,4.535963654080007
,5,8.468077661779862,3.3254021887323004
,5,7.434024496428748,4.734209637096097
,5,7.540422304047413,4.611300483972996
,5,7.565753719239444,4.431605794404312
,5,8.486598898578567,4.399814554932202
,5,9.221654644215105,3.6579918840248205
,5,8.87037115814299,3.8907592346922266
,5,9.590738255321027,3.5961455551431243
,5,9.64553632372341,3.2997671230752097
,5,8.267581610942202,3.6431064870069756
,5,8.257428358483445,4.025475875238541
,5,8.201172072342134,3.489592678522035
,5,9.258153599140654,3.161896263979748
,5,7.942786469333753,4.541376213475569
,5,8.675935028079486,3.0461210700192605
,5,8.667244939025078,4.576613128218392
,5,8.764211536217248,4.121189924413342
,5,7.974113622006989,4.6362060602226345
,5,8.099062244775464,3.563164088494432
,5,8.317062298012909,3.340617710453733
,5,9.02591732859018,3.3488205158672795
,5,8.06495269149162,3.935121745822671
,5,8.493245044175495,3.5361185810342213
,5,7.535784539821171,4.529840811650612
,5,9.496241370896996,3.2903892453609145
,5,9.053329964358177,3.2794630569321406
,5,7.601907547014806,3.950094629191811
,5,9.06079447964078,4.374118754741801
,5,8.00877009815218,3.591895358775461
,5,9.294382909768645,3.6599423296999767
,5,8.038565172641206,4.501827824276958
,5,7.805260338584212,3.6879584751812113
,5,8.080823397403968,4.6843111471559915
,5,8.396929896826384,3.3361507195966347
,5,8.794225110587952,3.4476284150039236
,5,8.244859241098853,3.431003308514808
,5,8.194834368724226,3.69459231745002
,5,8.517620090306941,3.4972461044791903
,5,8.636611745162744,4.724547047820406
,5,9.012208894227223,3.098328060132323
,5,8.01017166774242,4.759220928825572
,5,9.209134856891483,3.162315901335421
,5,9.063706499724288,3.2344649042976656
,5,7.864882549637102,4.574189576249499
,5,8.019162501594161,3.0634189211871687
,5,8.733880258878141,3.0979950035059507
,5,8.345162814188395,3.3763751009784793
,5,8.362401089382809,3.3945506755650725
,5,7.815162299521908,3.834343698945613
,5,8.150516017014136,3.282915564487175
,5,7.6321612126980956,4.025077602425351
,5,8.627466818531426,3.134593993200303
,5,8.589120801147331,3.7350296252513067
,5,8.173872029418217,3.065903087938247
,5,8.12779137055422,3.278913944074891
,5,10.569451656887715,3.490351929784448
,5,8.545336888271548,3.188595676642124
,5,8.617339344180746,3.3620001348109376
,5,8.479431266417324,3.258312492710927
,5,7.636475847224985,3.9312868567750447
,5,8.836863219729082,5.093185197445944
,5,8.41245157519504,3.7130566664025633
,5,7.305421858412114,4.667025574429351
,5,9.128883791130056,3.5064438456906655
,5,8.12149049631007,4.514871456678028
,5,8.0305964920815,4.457374190153699
,5,9.501285926728226,5.636604741041166
,5,7.816751472037772,3.650661176644824
,5,7.567597924962121,4.294553427377056
,5,7.518907939432008,5.114724919687354
,5,8.172003380594003,5.605002806852571
,5,8.319523240554739,2.9972225275444284
,5,8.327092218837514,3.03506607929773
,5,8.902171984432727,3.2066780377109345
,5,8.707259294059886,4.388415922835151
,5,8.037960857685356,4.440318885463313
,5,7.8332328154434965,3.701531256523233
,5,8.219553445501834,3.820684018494906
,5,7.639047741032733,4.250116543775814
,5,8.616319470520448,3.5699128654823595
,5,7.695064728292609,4.364325021061179
,5,7.528714201129771,4.3115884968971026
,5,7.947242044201737,4.009778102461231
,5,7.4784777517158405,4.452575338317123
,5,10.176077726597395,4.111743154606367
,5,8.789180385166766,3.729027791754557
,5,8.135770191530918,3.7058435673734706
,5,8.491451568399642,4.230331040258032
,5,8.58360175028155,3.3229943010893996
,5,7.899315843061446,3.730789902600726
,5,10.039583190674406,3.220482904233531
,5,7.4716690635517296,4.646673912495428
,5,8.829292503630768,3.8757852588130954
,5,7.611125381268448,4.346873121278844
,5,8.712793772658449,4.257244578672036
,5,8.927501178609676,3.7527686250974686
,5,10.339346661784878,4.109185300010157
,5,8.0641790721109,3.158751261593472
,5,9.599450388902277,3.0568986070133732
,5,8.37309268551596,4.247572198114259
,5,7.688479625277586,3.982384550574872
,5,8.61903973577439,3.8035561531384037
,5,8.00136197888381,3.454716270449553
,5,8.581451454237481,3.735301550981073
,5,9.018183144424395,3.3435296704584028
,5,8.849158361630728,3.31920296332629
,5,7.600007222420644,4.853054841275539
,5,8.171048011553577,5.0591105384916375
,5,7.495252905130651,4.392978652203211
,5,8.151533252915607,3.08475246716742
,5,9.367652292906659,3.252597851611018
,5,8.756496615201376,5.0523479434111795
,5,8.817074999732238,4.282259733169117
,5,8.574887544176935,4.0249736153093405
,5,8.098662860060504,4.315025129841728
,5,7.684613235673703,3.668969661665097
,5,7.793537372711764,3.646581925486916
,5,9.468033256900812,3.4772956597809324
,5,7.414958361750513,4.545274327062664
,5,9.484840170482524,3.3833976397460397
,5,8.965546669827933,3.574238869044866
,5,8.68190789609072,4.291010041082664
,5,9.351313077721723,3.910681707393714
,5,8.451347206959479,2.9994712762366427
,5,9.357335558195038,4.927413749245581
,5,8.264396197742908,3.2128279480985036
,5,9.428503908432518,3.250442929304072
,5,9.12147675327456,3.3571203271886993
,5,8.053222975732108,4.174246007944321
,5,9.862568646379897,3.302272337246495
,5,8.316248421509254,4.00166455653715
,5,9.00427946843841,3.125910389359047
,5,8.885256236723395,3.649671578377901
,5,9.892277078525554,3.345948383221126
,5,9.45294171228796,3.0326558242849306
,5,8.727676074784451,3.3724717874542605
,5,8.91723913310503,3.2500844245778167
,5,8.468731273254907,4.353039715480656
,5,7.896763991143554,3.490204639524629
,5,8.329432846473145,3.70205789862797
,5,7.551481666081639,4.700041436769595
,5,7.802525723346061,4.083897359709272
,5,8.241192770824744,3.2974355327227958
,5,8.567560499892021,3.1264272105029804
,5,8.492602580734255,4.823496634490585
,5,8.008594689272087,5.060201416760871
,6,5.620222184737111,0.8958434091600316
,6,4.608836862693267,-0.062195708756559
,6,5.383655623678668,1.4338230913375436
,6,4.8194930245033785,-0.12331234201248487
,6,5.739857033136241,1.6429678042979454
,6,4.688256741820584,2.9283612705723465
,6,6.169296562585888,1.1721032863420155
,6,5.083388766042225,-0.352680858735958
,6,5.656378979248216,2.186748688909469
,6,6.23010390289823,1.8030974082855211
,6,6.769549329021254,1.025449913888195
,6,5.614790013033597,-0.4832504818445229
,6,6.287301730210651,1.5749140539230482
,6,4.828410886304175,2.4643170515789796
,6,6.53454121032903,0.4214530498845859
,6,6.809135607263713,0.31950656370962394
,6,4.706712334254861,0.5143721366641634
,6,6.647081280283324,1.1569669811892949
,6,6.3401480520969775,1.6414360668289802
,6,6.51063291011195,-0.48589785036065525
,6,4.497221970369626,0.388643829233851
,6,5.2402425577344065,0.33251069734958083
,6,5.192273511946164,1.1626247936530176
,6,6.443376481528134,1.3105520889514872
,6,5.898676856499803,2.086257136535356
,6,6.468145280777988,0.9439690450421456
,6,6.1774329472986365,1.2964522283285096
,6,4.956713793536474,0.2610958782071009
,6,5.67595900072683,1.6357691752902117
,6,6.362869045582408,1.5821333031133338
,6,6.410401073642703,1.8899238192768792
,6,5.993915526552887,2.1579956894674632
,6,5.596721856394654,2.2622836051844266
,6,6.169944452544964,1.791424394226427
,6,5.312779359118988,-0.13407432858548796
,6,5.588304697464202,1.6916418077537931
,6,6.325551914428692,0.579204544274845
,6,5.610153234074132,1.7271890722936967
,6,6.554197819943232,1.4703177208683496
,6,5.931910254942079,1.9814322539042795
,6,5.085781481301877,2.4737138332434014
,6,6.135579704954739,2.1328076640354823
,6,6.932022517095885,1.2395254122061041
,6,5.622765564859489,2.215039057111601
,6,5.39228131594872,1.116828280874036
,6,6.88633742530563,1.3761134169791962
,6,6.143541110739535,0.3493072446399754
,6,4.879995708261789,2.457770166750657
,6,5.4021893129677805,1.210833227769021
,6,5.8203385657685915,1.9631702267752686
,6,6.144036762856069,-0.5249501622593196
,6,6.158074553156714,0.712237747136137
,6,6.689547059189223,1.636848587237547
,6,5.339399555349151,2.199534111095714
,6,6.325056904258403,1.3789017741709537
,6,6.213454919099291,-0.9709972141022307
,6,6.193254175339624,-0.08820648294041544
,6,6.555501184632186,1.88743810572302
,6,5.9941846419051705,1.4761503976357733
,6,6.129855370655135,1.6891749964472436
,6,6.432776865037749,0.9308024763723803
,6,5.617277930988199,0.4021628744743966
,6,6.529417901966659,1.7588464672990964
,6,6.8545361357646994,0.5172940016526884
,6,5.869582258665127,2.06390878620494
,6,4.722194194150909,1.5597148711584135
,6,5.940579833251209,1.9141215861423884
,6,3.200500162500324,1.243508672866613
,6,4.698053591879076,2.2638387465832137
,6,6.268044646569732,1.6271716945147934
,6,5.11389035595173,0.21648352217493771
,6,4.174484446365791,0.5562380280800783
,6,5.489209622271845,1.9654819583975298
,6,5.5513320205962335,2.424881794375541
,6,5.817613812878204,-0.42985977225426364
,6,6.970817657799689,1.096141431526111
,6,7.066264336462034,0.08877940303043674
,6,6.19373732559271,1.5528626203266431
,6,6.7164933690067,0.9762922345482443
,6,7.015280228841489,0.9562483121699923
,6,5.544631194899814,0.23895500521474933
,6,5.609290524155943,2.4225076653292392
,6,5.782424184541145,1.7201130468852188
,6,5.0989416155408485,1.9097640033093577
,6,5.447259226507024,1.7250795347369943
,6,5.262148019469048,1.7784587212914058
,6,6.9112795625925205,1.2978381431819594
,6,6.753439229065668,-0.3118517506696443
,6,5.000124783535491,0.1513846651608146
,6,5.198858499037547,2.56473715097412
,6,6.499805558026909,1.61417196605914
,6,6.618705358436587,1.4059245255746062
,6,6.570932650845334,-0.6009059425929237
,6,4.210803025365567,0.8530566622261624
,6,6.600127676402659,0.841240965549013
,6,6.213420109467425,1.9463038863914848
,6,5.927058339212768,2.216322823780511
,6,7.208325979546221,0.530908966072591
,6,5.536924819418523,0.32815773271338466
,6,5.840388623444792,2.0997750814214053
,6,7.094751062204621,0.8422924223358819
,6,7.246261785163297,0.23345618363308773
,6,6.7305269318454535,1.1325847165791016
,6,6.3950174525707135,1.5145369598103808
,6,5.505905334308985,2.4540207628790567
,6,6.0518739793041405,-0.3714995468297908
,6,5.252220209376905,1.459937742329288
,6,5.485943799989171,1.9975489426885948
,6,6.482803883792244,1.744605023297717
,6,5.911814401234783,0.9276350508715268
,6,4.815754860085036,1.2051652773809804
,6,6.524543810949016,1.5684034866088503
,6,5.3771218674282215,2.4700205686310115
,6,5.277301328238989,2.6138849161461906
,6,6.38976304716574,1.9180286499306962
,6,4.732312963833938,1.7867943259207937
,6,4.81425079535604,2.8524121711938166
,6,6.522467398036557,1.449850500537759
,6,5.030631783192643,2.607024377387685
,6,5.032722895971962,0.016216749167110578
,6,4.705651641091794,2.1653463971594076
,6,6.3601177631329975,1.9084783213097363
,6,6.558441242496514,1.4097628547911196
,6,5.7722201706716305,0.9571460328150496
,6,5.4290462242750275,2.401720742824106
,6,5.869075652537597,-0.36078168637442243
,6,3.919560878258755,1.3218636350838278
,6,5.591467918383328,1.69828305392789
,6,7.071346792741881,1.1437446219967158
,6,5.4058578268535,1.8786941544679028
,6,6.808472382556926,0.7667825286541541
,6,6.21030985156363,2.024640500958755
,6,5.368991732979925,-0.26866343046448815
,6,6.6306850727754165,0.6736554793468226
,6,3.7349081393350807,1.495227763250286
,6,4.534370720057305,0.11224707719687776
,6,5.347739907720111,2.231760663438357
,6,4.174083512784876,0.42448652853811986
,6,4.421518768064806,2.0179177796177257
,6,5.051968567067522,2.3154577037745745
,6,5.681846381672647,2.42128458240897
,6,6.226230388083842,1.6636188942360266
,6,5.276885298833873,0.6744792672185407
,6,5.9090848829063125,1.8185532234329345
,6,5.888235675664264,1.4930461999520195
,6,5.985477922838997,1.1556014481950196
,6,6.348607084757355,0.9144897338580067
,6,5.3986110539111385,1.4303060539054073
,6,5.737067382863417,0.4715146396630545
,6,4.990324398905663,-0.11816321224452397
,6,5.701633269502353,2.075577188376335
,6,6.174283691903707,-0.4752912576755812
,6,7.0256140111991465,1.1994118456404061
,6,6.732391514889905,1.1775083817547076
,6,6.11966424729085,2.0584549576406572
,6,6.574666717721528,1.1959484512305618
,6,5.159256187340453,2.0945671538119406
,6,5.340171934240876,2.453608166029735
,6,4.7543700087071645,1.5546406292051067
,6,5.364312351016746,2.354604620945271
,6,6.787390223802322,1.6007610165336996
,6,5.270294599331203,1.8345499818851208
,6,6.806295434767755,1.6346074629540919
,6,5.485771683081271,2.5202044080155264
,6,6.101092836487257,1.9173005453072713
,6,6.239027891977509,1.9249961797233173
,6,6.7507714416814135,1.2891827182877151
,6,6.480134477824012,1.9766175650305813
,6,4.990699571400478,1.9145724362160295
,6,6.556362714503437,1.5918646526037168
,6,6.765233295826092,0.9993936526465155
,6,6.332015202097217,1.9177395670909578
,6,6.183254045690444,2.0666285266914377
,6,6.866959880084008,1.717563165827523
,6,4.734940932582354,1.745444932237626
,6,6.712191299936089,1.5770908492894875
,6,6.712810123775018,1.0549745771216017
,6,5.975088149949146,1.816970954797569
,6,6.14285345910014,-0.28937006630466255
,6,5.947923023135775,1.8381947430453034
,6,6.015778214206535,2.2108387626713437
,6,6.672649222258702,-0.025227599446879356
,6,6.554020153093647,1.203868312068623
,6,6.501988348524774,0.5649063305931832
,6,5.399644173940269,1.8030170558018646
,6,6.606722875885573,1.4134783340489798
,6,6.843284374296762,1.7251792008789544
,6,5.733896835731947,0.4120404335517591
,6,4.937953292209551,2.1343159564738445
,6,4.708118108236235,0.5958229586234873
,6,5.868372820885483,1.875920069615257
,6,5.543236814678589,2.1172013394428166
,6,6.414950863654213,0.9122513354315029
,6,5.385596094849057,-0.5102953006251909
,6,6.3884026338657565,1.9715105598170326
,6,5.840559190631799,-0.4864217756382532
,6,4.399244583982461,0.3158806408792896
,6,4.536423562571379,2.022623088328175
,6,5.25989802628073,2.196708664254571
,6,6.342935082025754,2.0364996384967133
,6,4.666416664380078,1.8069492194264023
,6,6.733359603373079,1.03217783963792
,6,6.351084058645493,1.1963989456950737
,6,5.693880900734385,1.9365643637646475
,6,5.813420500396056,2.0311523111377103
,6,5.528735044000994,2.192608134696745
,6,5.948165968074516,-0.5571224553399114
,6,6.489928607186228,1.6605017570647582
,6,5.379355810371234,2.2632588259222164
,6,5.7675667654935285,2.3556531395626017
,6,4.646036937966868,0.5899633218713114
,6,6.042177877884723,1.8374788730285458
,6,6.62804648006091,0.946947871783776
,6,4.61292144911358,0.2068762186245765
